Country,State,City,Postal Code,Region,source_filename,file_month
United States,Pennsylvania,Philadelphia,19140,East,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,North Carolina,Wilmington,28403,South,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,California,San Jose,95123,West,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,Virginia,Arlington,22204,South,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,Texas,Houston,77070,Central,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,California,Los Angeles,90045,West,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,Kentucky,Henderson,42420,South,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,New York,Troy,12180,East,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,Pennsylvania,Philadelphia,19134,East,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,Ohio,Columbus,43229,East,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,California,San Gabriel,91776,West,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,California,Los Angeles,90036,West,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,Ohio,Newark,43055,East,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,New York,Jamestown,14701,East,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,California,San Francisco,94122,West,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,Tennessee,Memphis,38109,South,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,Delaware,Dover,19901,East,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,New York,Rochester,14609,East,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,Louisiana,Lake Charles,70601,South,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,Mississippi,Jackson,39212,South,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,Kentucky,Louisville,40214,South,201904_Orders_2019_05_02_04_10_00.csv,201904
United States,California,Vallejo,94591,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Massachusetts,Revere,2151,East,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Virginia,Virginia Beach,23464,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Georgia,Athens,30605,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Texas,Houston,77095,Central,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,California,Los Angeles,90008,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Louisiana,Lafayette,70506,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Michigan,Detroit,48205,Central,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,California,San Francisco,94109,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Illinois,Decatur,62521,Central,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Kentucky,Richmond,40475,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Virginia,Alexandria,22304,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Michigan,Dearborn Heights,48127,Central,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,New York,New York City,10035,East,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,California,Los Angeles,90004,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Washington,Seattle,98115,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Pennsylvania,Philadelphia,19143,East,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Pennsylvania,Lancaster,17602,East,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,California,Los Angeles,90049,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Alabama,Mobile,36608,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Georgia,Marietta,30062,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,South Carolina,Columbia,29203,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Arizona,Glendale,85301,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Ohio,Toledo,43615,East,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Arizona,Chandler,85224,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,California,Concord,94521,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Alabama,Decatur,35601,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Florida,Miami,33180,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Montana,Great Falls,59405,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Texas,Austin,78745,Central,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Idaho,Lewiston,83501,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,California,Redondo Beach,90278,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,California,Lodi,95240,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Indiana,Bloomington,47401,Central,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Maryland,Baltimore,21215,East,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Pennsylvania,Philadelphia,19140,East,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,North Carolina,Wilmington,28403,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,California,San Jose,95123,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Virginia,Arlington,22204,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Texas,Houston,77070,Central,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,California,Los Angeles,90045,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Kentucky,Henderson,42420,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,New York,Troy,12180,East,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Pennsylvania,Philadelphia,19134,East,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Ohio,Columbus,43229,East,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,California,San Gabriel,91776,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,California,Los Angeles,90036,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Ohio,Newark,43055,East,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,New York,Jamestown,14701,East,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,California,San Francisco,94122,West,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Tennessee,Memphis,38109,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Delaware,Dover,19901,East,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,New York,Rochester,14609,East,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Louisiana,Lake Charles,70601,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Mississippi,Jackson,39212,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Kentucky,Louisville,40214,South,201904_Orders_2019_05_05_14_49_28.csv,201904
United States,Ohio,Columbus,43229,East,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Florida,Lakeland,33801,South,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Wisconsin,Appleton,54915,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,New York,Yonkers,10701,East,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Connecticut,Middletown,6457,East,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Texas,Houston,77036,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Washington,Seattle,98105,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Michigan,Jackson,49201,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Virginia,Arlington,22204,South,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Illinois,Freeport,61032,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Texas,San Antonio,78207,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Kentucky,Richmond,40475,South,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,California,Los Angeles,90004,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,California,Los Angeles,90049,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Massachusetts,Lawrence,1841,East,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Pennsylvania,Philadelphia,19134,East,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Kentucky,Henderson,42420,South,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,California,San Francisco,94110,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Washington,Kent,98031,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,California,San Jose,95123,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Texas,Huntsville,77340,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Texas,Houston,77095,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,New York,Watertown,13601,East,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Illinois,Chicago,60610,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Texas,Fort Worth,76106,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Massachusetts,Franklin,2038,East,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Wisconsin,Milwaukee,53209,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Florida,Hialeah,33012,South,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Utah,West Jordan,84084,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,California,Oakland,94601,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Florida,Saint Petersburg,33710,South,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,California,San Francisco,94122,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,California,Los Angeles,90036,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Wisconsin,Eau Claire,54703,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Texas,Dallas,75220,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Ohio,Akron,44312,East,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Ohio,Cleveland,44105,East,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Virginia,Virginia Beach,23464,South,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Michigan,Midland,48640,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,New Hampshire,Dover,3820,East,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Texas,San Marcos,78666,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Texas,Houston,77070,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,California,San Diego,92037,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Alabama,Decatur,35601,South,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,New York,New York City,10035,East,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Washington,Bellevue,98006,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Maryland,Baltimore,21215,East,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Illinois,Chicago,60623,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,California,Los Angeles,90008,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Utah,Murray,84107,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,California,San Diego,92105,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,California,San Francisco,94109,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Illinois,Chicago,60653,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Washington,Seattle,98115,West,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,New York,New York City,10024,East,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Virginia,Richmond,23223,South,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Illinois,Buffalo Grove,60089,Central,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Mississippi,Jackson,39212,South,201905_Orders_2019_06_01_07_08_06.csv,201905
United States,Ohio,Columbus,43229,East,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Florida,Lakeland,33801,South,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Wisconsin,Appleton,54915,Central,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,New York,Yonkers,10701,East,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Connecticut,Middletown,6457,East,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Texas,Houston,77036,Central,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Washington,Seattle,98105,West,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Michigan,Jackson,49201,Central,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Virginia,Arlington,22204,South,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Illinois,Freeport,61032,Central,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Texas,San Antonio,78207,Central,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Kentucky,Richmond,40475,South,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,California,Los Angeles,90004,West,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,California,Los Angeles,90049,West,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Massachusetts,Lawrence,1841,East,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Pennsylvania,Philadelphia,19134,East,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Kentucky,Henderson,42420,South,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,California,San Francisco,94110,West,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Washington,Kent,98031,West,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,California,San Jose,95123,West,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Texas,Huntsville,77340,Central,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Texas,Houston,77095,Central,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,New York,Watertown,13601,East,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Illinois,Chicago,60610,Central,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Texas,Fort Worth,76106,Central,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Massachusetts,Franklin,2038,East,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Wisconsin,Milwaukee,53209,Central,201905_Orders_2019_06_04_07_39_18.csv,201905
United States,Ohio,Columbus,43229,East,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,Florida,Lakeland,33801,South,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,Wisconsin,Appleton,54915,Central,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,New York,Yonkers,10701,East,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,Connecticut,Middletown,6457,East,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,Texas,Houston,77036,Central,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,Washington,Seattle,98105,West,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,Michigan,Jackson,49201,Central,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,Virginia,Arlington,22204,South,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,Illinois,Freeport,61032,Central,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,Texas,San Antonio,78207,Central,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,Kentucky,Richmond,40475,South,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,California,Los Angeles,90004,West,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,California,Los Angeles,90049,West,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,Massachusetts,Lawrence,1841,East,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,Pennsylvania,Philadelphia,19134,East,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,Kentucky,Henderson,42420,South,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,California,San Francisco,94110,West,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,Washington,Kent,98031,West,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,California,San Jose,95123,West,201905_Orders_2019_06_07_07_46_01.csv,201905
United States,Texas,Huntsville,77340,Central,201905_Orders_2019_06_07_07_46_01.csv,201905
